ma_san_pham,so_sao,ma_khach_hang
308500004,5,2362
422203809,4,2654
211300005,1,2261
422203776,3,2655
422205162,5,690
422211446,5,176
422205160,5,1895
422207812,5,3084
204900004,5,1473
422203807,1,2664
422200306,4,1402
253900006,5,578
422206042,5,3664
422214672,5,447
422210956,5,3283
249500027,5,1997
249500027,5,1985
422208156,5,2272
100230064,5,644
308500009,5,2349
422209663,4,1386
205100136,1,209
422220606,4,1082
422205164,5,805
422210784,5,1433
422205162,5,2378
422209046,5,4065
223600040,4,1668
100230057,4,742
100230059,5,707
204900159,5,408
100230057,5,693
422211446,5,110
422214321,4,844
422203506,5,3158
422202253,5,2341
308500009,5,699
205100146,5,320
245500002,4,2250
308500037,5,2376
422203609,5,1409
422218746,5,734
205100137,5,271
100220037,5,52
422208807,5,292
422202362,3,69
204900159,5,1447
422205163,5,2391
422200236,5,1051
422205122,5,4304
422215804,5,1224
205100136,5,252
422209605,5,48
422209663,5,1000
422209047,5,3811
308500004,5,2430
211300007,5,1287
100750038,3,3290
207500008,5,2176
422205160,5,2464
100220010,1,4239
422204259,5,133
422203506,5,2608
422214146,4,1314
308500013,5,2439
422202253,5,1377
249500019,5,2018
422217292,4,1081
253900007,5,1346
422211447,5,277
422204259,4,371
308500018,5,2380
422204259,4,135
243300007,1,727
422211446,4,306
253900004,5,1325
308500015,5,2316
422209443,5,327
422207283,5,394
308500009,5,674
308500015,5,2354
200400004,5,660
422207150,5,1949
204100054,5,1033
308500037,5,2326
204900128,5,1456
100190059,5,308
223600009,5,3324
422205163,5,2445
422211446,5,369
308500004,5,2373
422204777,3,283
422201504,5,1119
249500007,5,1171
201600019,5,2998
422205164,5,682
100230057,5,764
422206648,4,190
422201700,5,1338
100240016,5,1784
422216990,5,851
422205164,5,2436
245500010,5,106
100230064,5,667
422203145,5,2027
422206042,4,1882
422207562,3,3348
422205819,5,2059
100160021,5,3943
100230057,4,773
422201725,5,278
422218905,5,2589
422210784,3,1453
204900004,3,1480
422210784,5,1436
232500022,5,521
422206537,5,2401
422206537,5,2390
422211447,5,160
422207826,5,1385
422208807,5,115
243300007,5,1668
422207423,5,1148
249500028,3,2064
318900002,4,1397
308500009,5,2400
100220010,5,52
422211446,5,274
100230064,5,688
422204259,4,107
308500013,5,2384
422216594,5,752
422205162,2,2375
249500027,5,787
422218629,5,1141
422211276,5,2715
422209262,5,1950
422211276,5,419
422203302,5,2650
422214672,3,1670
308500037,5,702
422203807,5,1668
422205164,5,2367
422216594,5,680
249500027,5,2004
422203510,1,3153
422206042,5,1109
205100136,5,298
422202253,5,2465
204100003,5,2535
308100023,5,1109
422205163,5,689
200500293,5,2938
204100054,5,2396
100220037,5,1727
422211389,1,3084
422207414,5,2189
422203145,5,2005
249500013,5,1207
205100136,4,251
200500095,5,2940
308500004,5,2340
422205804,5,4203
422206149,5,3816
249500002,4,1348
358700005,5,792
205100146,5,366
422205164,5,1895
351700026,5,1111
205100136,4,155
422206537,3,1238
422206648,2,71
422203776,2,2672
422206972,5,3207
422208807,2,170
422216594,5,145
422203506,4,262
365000011,5,106
308500015,2,2369
422204947,5,3812
422211447,4,135
100150059,5,2290
422211447,5,307
204900056,5,1477
422212097,5,1163
422206537,5,2534
422204259,5,327
422204657,5,1107
205100146,5,178
308500004,5,2399
422203145,5,2055
422207417,5,3642
365000012,4,4033
422202253,5,2367
422211447,5,264
422200305,5,1397
200500293,5,1531
343100029,2,1803
345800015,5,345
422207151,5,2925
422214148,5,297
100230064,3,1725
204100019,5,2388
249500013,3,1807
318900011,4,69
200400004,5,684
200900037,4,1147
422217029,5,1404
100230069,5,2576
422213992,5,226
422207423,5,1153
371600007,5,504
422214146,3,612
422211447,5,164
308500009,5,702
422204795,5,894
100220035,5,1477
422206100,5,106
308500004,5,701
422203807,5,2700
422203671,5,1552
100230056,5,749
422206648,5,242
365000017,5,894
200400004,5,743
308500037,5,2455
422208807,3,791
422205160,5,2320
223600034,5,3329
422208977,4,43
422206648,5,358
249500019,5,1993
358300002,5,2266
308500018,5,2343
343700002,2,1922
204100024,5,2519
422203145,5,2012
308500001,5,630
422204795,5,1001
100230059,5,361
308500018,5,2462
422205162,5,176
422205160,5,2412
355500011,5,2867
422206537,5,2511
422218099,5,2933
365000018,5,2795
100240016,5,1730
249500019,5,2017
422211447,5,134
249500027,5,2066
308500004,5,2317
308500015,5,840
422216416,5,554
207500002,5,1364
422206648,5,231
422205162,5,2351
422208972,5,412
422206537,1,976
308500004,5,1018
318900012,5,36
204100018,5,2532
200400004,4,748
371600007,5,165
422212333,4,1247
365000012,5,4040
100230057,5,734
422208807,4,260
249500019,5,1976
345800001,5,2455
422208910,5,23
200400003,5,723
422205164,5,695
100150058,5,2302
422211447,5,297
422203300,5,2648
422204259,5,369
422204884,5,1120
204900004,5,1450
422206537,5,702
205100146,5,118
100210023,5,1884
422203809,3,2680
308500009,5,2411
205100137,5,265
224100007,4,121
249500021,5,1829
245500002,5,140
422204777,5,4050
318900005,3,795
100150067,5,3010
422211447,5,159
422208807,5,121
422205637,5,812
422208910,3,3362
249500028,5,2212
422206537,5,2531
249500019,5,747
223600036,4,1975
422204388,3,2482
422221873,5,826
318900005,5,232
249500007,5,1218
422208973,5,411
205100137,5,286
100230059,5,690
422205162,5,2371
422206648,5,156
422209322,5,23
205100137,2,2439
308500015,5,2436
422208975,5,397
422204259,5,296
422205345,5,189
200400003,5,815
422207736,5,2928
100230056,5,677
100150058,5,305
100220035,5,561
422204388,3,2473
422207283,5,2533
100240016,5,1735
249500019,5,2076
204900024,5,1280
422211447,3,630
345800009,5,792
422210784,3,236
205100146,5,254
422209635,5,106
422206043,5,3676
249500001,5,1807
422211549,5,1511
422204906,3,3065
245500009,5,2261
308500009,5,2445
308500013,5,494
204100018,5,2546
204100003,5,2547
422219399,5,3840
308500013,5,2412
204100019,5,680
422210980,5,1487
308500037,5,2387
249500027,5,1989
318900009,5,100
253900003,5,1342
422203807,4,2692
422204028,5,837
422208974,5,389
200400003,5,567
422212361,5,4224
422217970,3,2934
100150058,5,2298
422205160,5,2398
422204028,5,839
204100019,5,2509
422216098,5,2292
422206043,5,3667
204100054,2,513
100150066,5,1708
308500018,5,840
422202253,5,2395
422211549,5,600
422210784,5,1444
422222786,4,2280
422209262,5,1939
422214147,5,1967
422211548,4,1510
100230057,5,752
249500013,5,494
308500004,4,2433
422207792,5,1641
253900003,5,1308
422200306,1,69
100230064,5,802
422207417,5,3837
204100054,5,2499
318900011,5,77
365000018,4,545
422211447,5,116
422208972,5,373
343700002,3,799
422211447,5,154
308500015,5,1895
204100019,5,1032
422202153,4,805
308900002,5,176
422203609,4,2132
223600009,5,3319
204900013,5,486
422205164,5,2307
422208183,5,1982
248700055,5,3277
200500095,5,2945
422206035,5,600
422207414,5,2204
422204167,5,796
249500027,4,1589
207500007,5,2596
422202253,5,2443
308500009,5,2313
422205162,5,2447
100230064,5,683
204900056,5,792
331300017,5,3973
358300001,5,1579
422206648,5,346
422218132,5,1814
365000014,5,61
308500009,5,2390
422208181,5,1609
422206537,5,2544
358300002,5,1377
422203807,4,79
205100137,5,238
422207792,5,1949
422202253,5,2421
422211446,4,325
205100136,5,160
100190059,5,1476
100190183,5,4015
422209663,3,1394
422207562,5,1074
232500022,3,2742
243300007,3,232
308500018,5,2450
100230059,5,729
422217292,5,1203
422218365,3,2159
308500009,5,494
204100018,5,2545
100230056,5,755
223600035,5,3120
422205164,5,2312
253900002,4,3548
205100136,5,346
422203776,3,2680
204100019,5,2367
308500018,5,1025
422202362,5,2255
205100146,4,310
422208181,5,270
204100054,5,1085
422209048,5,3809
253900004,5,1330
422213992,3,2448
422216416,5,547
422206798,5,2260
422216594,5,717
422211446,5,282
308500013,5,2462
422207283,5,2916
245500010,5,1377
422207414,5,2188
213300001,5,3282
422205162,5,1022
201600182,4,3701
422204910,5,551
205100136,5,184
422206648,5,164
204900004,5,1486
100190059,2,1455
422204910,5,1069
422212100,5,619
308500009,5,2193
205100136,5,196
365000019,5,2938
422203809,1,2665
204100054,5,1490
422208976,5,376
422211446,5,228
205100136,5,175
308500004,5,2460
200400003,5,24
205100146,5,166
422211489,5,3123
204100079,5,140
422211501,5,1232
422206648,5,359
308500015,5,2452
204900159,5,1436
422211276,5,2742
422203146,5,297
422217292,5,1189
308500037,5,2451
422204259,1,1614
365000013,4,4033
422216594,5,725
422210784,5,75
318900011,5,62
200400003,5,752
100230057,5,697
248700035,5,2571
422205163,5,2368
200400003,5,743
422211447,4,295
224100009,5,1875
422210400,5,833
100230057,5,769
422204259,3,1836
422203776,4,2654
205100146,5,335
308500013,5,1263
206700001,5,4033
243300007,5,2653
422203145,5,2064
100230057,5,374
422205163,5,2406
201600144,5,1287
293500043,5,165
249500019,3,2046
365000012,5,3342
100240016,5,1741
100230059,5,691
422205164,5,2085
422205160,5,703
308500009,5,2337
249500028,5,2201
422216594,5,776
100230064,5,374
223600009,5,3332
308500015,5,2366
422211447,4,181
223600010,5,1470
201600074,5,3363
206400019,5,1180
331300023,5,1123
422210400,3,850
422217029,5,1429
422206648,5,353
422203300,5,2642
422211446,5,327
308500015,4,808
422211195,5,1417
422205162,5,2403
422201504,5,1095
422216594,5,790
318900011,5,83
422216487,4,3698
205100137,5,123
422220469,5,1381
100190059,5,1462
201600182,5,3704
422203146,5,1324
422206537,5,2325
100190059,5,792
422203506,5,3157
422208807,5,163
225200015,5,3598
365000016,5,2793
205100146,5,156
422203506,5,3146
308500009,5,712
204900159,5,1485
422215804,5,182
204100023,5,1698
204100078,5,2532
422208156,5,1982
422203449,5,2795
205100137,5,288
204900056,2,2451
422210980,5,1449
308500015,5,705
422206648,4,128
308500013,5,1030
223600010,5,1109
422204902,5,3776
205100137,4,187
204900056,5,1467
200500293,4,2946
225200013,4,3603
422209322,5,1141
422217292,5,1216
100230064,4,748
100230064,5,671
308500018,4,2444
205100137,4,364
422203300,5,357
422204259,5,147
365000014,2,3166
422205164,5,2373
422211447,4,111
422203807,4,2675
100240016,5,805
224100008,5,2285
422209047,5,1808
205100137,5,126
422205163,5,2319
100230056,5,725
245500009,5,2249
253900003,5,550
249500014,5,1881
422205162,3,2401
422205160,5,702
422212097,4,3333
422205160,5,705
422208972,5,393
422219813,5,1134
422202253,5,1025
318900019,5,1666
422200632,5,1430
100220035,5,1727
308500018,4,561
422206043,5,1732
422211878,5,552
249500001,5,1075
422211489,5,325
100230057,5,746
422216602,5,1353
225200013,5,2206
365000017,5,106
422211183,5,1054
422211446,5,320
249500019,5,2066
237800005,5,1099
422216098,5,2290
204100079,5,388
249500019,5,75
422204259,5,217
422203809,5,2681
422202045,5,2086
422206100,5,1589
204100054,5,2518
204900013,5,402
422220080,5,3207
422211489,4,1348
422210784,2,1703
422205162,2,1149
253900003,5,1323
422217292,5,1218
249500027,5,1986
422206648,5,283
253900003,5,1333
200500293,5,2941
422203145,5,2015
205100136,5,233
205100136,5,145
422208910,5,1156
308500009,5,2361
100150067,5,795
100230057,5,46
204900159,5,308
253900004,5,1331
201600074,4,3365
422200236,5,30
100230057,4,658
422203145,5,2063
207500001,5,2584
422206421,5,54
422205932,5,256
422206103,5,3273
206400010,5,2237
308500013,5,2326
253900004,5,1294
422205164,5,2389
422217972,5,2931
422211276,5,2743
100230059,5,767
204900013,5,529
422200236,5,1033
207300009,5,1075
422211447,5,137
422204259,5,110
224100001,5,4022
422208807,4,198
422216098,5,2289
223600026,5,342
318900012,5,35
249500013,5,1205
100220037,5,3678
327500002,4,1621
422206035,5,1513
345800001,5,2698
422200306,5,1366
422211447,5,328
422204884,5,1109
100230057,5,713
365000015,5,2938
308500013,5,707
422216098,5,2299
422200236,5,688
422216098,5,168
318900005,5,51
249500028,5,1829
100150058,5,2296
355500010,4,4313
100230057,5,646
422206043,5,3678
422209444,5,103
205100136,5,331
223600026,5,3135
223600034,5,3336
100230056,5,710
204100019,5,2399
253900006,3,599
205100146,5,70
318900005,4,1381
422201448,5,3455
249500021,5,357
204900005,5,1272
204900128,5,601
253900006,5,610
422200305,3,3197
201600144,5,1693
308500004,5,2440
422206537,5,2395
204100019,5,2354
422206648,4,224
422204910,5,1067
422204910,4,1058
204900128,4,1451
100230064,4,639
422200632,5,1414
422206537,5,694
422208807,5,134
422214339,5,4330
308100023,5,3220
100230064,5,786
422215804,5,1212
201600166,5,831
200400004,5,673
308500009,5,2462
205100137,5,237
422203510,5,186
204100018,5,2519
204900024,5,1281
422206100,5,3275
201600074,4,3364
422205160,5,2442
422207147,5,1949
422211447,5,300
422207413,1,269
422208983,5,3624
422211447,5,121
249500013,5,1208
422204795,5,877
422216352,5,380
422207414,5,1385
422206035,5,1521
308500013,2,2059
422206648,2,1357
422211447,5,314
205100136,5,254
205100136,5,263
249500028,4,1311
422217029,4,1407
422207826,1,1390
422208973,5,424
422211276,5,2734
357100008,4,1066
422216594,5,808
256700001,5,2055
422212100,4,616
249500013,5,1163
422200236,5,680
422216416,5,516
422206648,5,136
422204906,5,1062
204000033,2,2216
422205162,5,2193
422214146,5,1550
100220035,5,1163
422203145,5,1986
308500015,5,695
422205163,5,2332
100150059,5,2306
422216487,5,102
205100146,5,368
422204795,2,405
422215804,5,1160
331300002,5,3973
245500010,5,1809
422203146,4,1182
200400003,5,402
204100019,5,1022
205100136,5,259
100230057,5,747
422204910,5,1079
422205162,5,2456
200400004,5,666
200400004,5,35
205100136,4,253
422218358,3,4174
308500004,5,2409
422206648,5,259
308500015,5,2410
249500027,5,2076
343100024,5,2624
422205163,5,2426
205100136,4,364
100230056,5,642
365000012,5,894
100160022,5,1635
223600035,5,3124
422205346,5,3604
245500002,5,106
422209262,5,1922
422201504,1,1092
100230056,5,739
205100136,5,303
422204259,4,295
308500009,5,2457
308900002,4,2330
422218629,5,1150
422216594,5,643
205100136,5,358
205100146,5,269
422216603,5,1288
204900056,5,1494
249500028,4,2187
200400004,5,759
308500009,5,1035
204900159,5,914
211300002,1,4328
422203145,5,2023
318900011,2,2221
422210784,5,1470
222600049,5,2156
253900006,5,573
422203302,5,612
422204910,5,1083
204900128,5,543
422211489,5,3136
204900056,5,869
422214321,5,839
371600006,5,2621
211300008,5,2251
422212333,3,1236
422204795,5,860
205100136,4,261
200500283,5,2938
223600010,5,3322
204100054,5,2526
308500013,5,140
422212892,5,256
205100146,5,359
422216594,5,763
422203146,5,121
422206648,5,302
422206648,5,231
205100146,4,361
422211183,4,595
422205163,5,2394
422202253,5,683
308500037,5,1295
422204259,5,332
422209707,1,2880
422205160,5,2330
308500018,5,1263
422216594,5,789
422206648,5,237
249500019,5,1984
308500018,5,696
207500007,5,2601
331300023,1,540
100230064,5,777
422203809,5,298
248700035,5,2761
200400004,5,793
318900011,5,18
422202253,5,2440
422209663,5,1396
205100137,4,190
422211446,5,136
204100054,5,2329
422217292,5,847
422205160,5,2431
204900025,5,1836
422216594,5,652
422200305,5,326
204900159,5,608
422210980,2,74
422207323,5,529
201600074,5,3355
422209663,1,1390
422214146,5,1531
422206537,2,2210
422209704,5,2924
422200342,5,220
204900128,5,1490
200400003,5,685
422211447,1,209
204900009,5,1279
422215665,5,2283
245500009,5,121
422204795,5,232
422215804,5,1158
422217292,5,270
422206648,5,301
422205181,5,1196
200500293,5,2948
422211240,5,734
223600048,2,2830
422211548,5,1504
293500043,5,1414
422220606,4,595
308500013,5,654
422218631,4,51
422204947,5,3814
205100137,4,107
205100137,5,346
422203609,4,792
308500009,3,2401
204100019,5,2490
422207413,5,2003
100230064,5,691
422210784,3,1480
422204259,5,276
422202253,5,2379
308500013,3,1705
249500027,5,2039
249500021,4,618
422216594,5,660
422203301,3,3578
422202253,5,2315
422218629,4,1150
308500013,4,2448
422216594,5,676
422217971,5,1191
205100137,5,282
365000012,5,812
422208977,5,389
204900056,5,1470
422203807,1,1209
422207865,5,1151
365000018,5,2793
318900012,5,79
249500021,4,1182
100230056,5,678
205100136,5,368
204900128,4,1
205100137,5,142
308500037,5,707
422206648,5,326
422202253,5,2085
422209671,5,297
204100019,5,678
